geometry,Name,Description
"{""type"":""Polygon"",""coordinates"":[[[43.7853949497229,34.4444946769569,0],[43.7851253185744,34.4444959370729,0],[43.7851620459455,34.4437619041034,0],[43.7851691793797,34.443276244218,0],[43.7851694142439,34.4432425465095,0],[43.7851718597359,34.4430243897984,0],[43.7864014616406,34.4430016464612,0],[43.7863871347313,34.443232256328,0],[43.7854495962296,34.4432403103547,0],[43.785449783255,34.4432744156183,0],[43.7853949497229,34.4444946769569,0]]]}",FAT15-FTK0211,
"{""type"":""Polygon"",""coordinates"":[[[43.785449783255,34.4432744156183,0],[43.7857285560227,34.4432725989513,0],[43.7856747355591,34.4442135310122,0],[43.7856739354959,34.4442282727658,0],[43.7856222003188,34.4446650205582,0],[43.785117234503,34.4446518406329,0],[43.7851253185744,34.4444959370729,0],[43.7853949497229,34.4444946769569,0],[43.785449783255,34.4432744156183,0]]]}",FAT14-FTK0211,
"{""type"":""Polygon"",""coordinates"":[[[43.785113534017,34.4451977592089,0],[43.7869125459182,34.4451882806767,0],[43.7869324162862,34.4447306028643,0],[43.786933908017,34.4446960335899,0],[43.7869537089906,34.4442686711979,0],[43.7863917352978,34.4442456162703,0],[43.7857136040426,34.4442474981727,0],[43.7856642634447,34.4446644505108,0],[43.7856598728853,34.4447008240932,0],[43.785115870373,34.4446875643968,0],[43.785113534017,34.4451977592089,0]]]}",FAT12-FTK0211,
"{""type"":""Polygon"",""coordinates"":[[[43.783929730754,34.4437345821745,0],[43.7832550240528,34.4437463790085,0],[43.7833701955648,34.4432962515512,0],[43.7833739263583,34.4432604386632,0],[43.7834029707226,34.442809928529,0],[43.7845992579869,34.4427985325099,0],[43.7845581889995,34.4432700548072,0],[43.7845130257378,34.443258555745,0],[43.7839463866615,34.4432392553168,0],[43.7839372305787,34.4432705666684,0],[43.783929730754,34.4437345821745,0]]]}",FAT11-FTK0211,
"{""type"":""Polygon"",""coordinates"":[[[43.7848596010803,34.4436792647342,0],[43.7845978752855,34.4436719905898,0],[43.7845986067201,34.4432888243779,0],[43.7846416991062,34.4427987980983,0],[43.7851338508475,34.4427923768701,0],[43.7851319248126,34.4429050305446,0],[43.7848803705328,34.4429125629444,0],[43.7848596010803,34.4436792647342,0]]]}",FAT10-FTK0211,
"{""type"":""Polygon"",""coordinates"":[[[43.7843836602657,34.4437815850755,0],[43.7843805938913,34.4440133232328,0],[43.7848919215932,34.444012824228,0],[43.7848926452998,34.4439663807718,0],[43.7851093472095,34.4439547734328,0],[43.785116934801,34.4438022086522,0],[43.7851181969065,34.4437694986026,0],[43.7851195151213,34.4436864885245,0],[43.7851319248126,34.4429050305446,0],[43.7848803705328,34.4429125629444,0],[43.7848757440483,34.4430833490535,0],[43.7848596010803,34.4436792647342,0],[43.7845978752855,34.4436719905898,0],[43.7845978277852,34.4437542001319,0],[43.7845988467052,34.443787815821,0],[43.7843836602657,34.4437815850755,0]]]}",FAT9-FTK0211,
"{""type"":""Polygon"",""coordinates"":[[[43.7848926452998,34.4439663807718,0],[43.7851093472095,34.4439547734328,0],[43.7850957938277,34.4442272932056,0],[43.7839723935002,34.4442248298761,0],[43.7839712306025,34.4437699853616,0],[43.7843836602657,34.4437815850755,0],[43.7843805938913,34.4440133232328,0],[43.7848919215932,34.444012824228,0],[43.7848926452998,34.4439663807718,0]]]}",FAT8-FTK0211,
"{""type"":""Polygon"",""coordinates"":[[[43.7844999792958,34.444979683337,0],[43.7843470901718,34.4449823152476,0],[43.7833368873829,34.4450387267097,0],[43.7833269341778,34.4447545924427,0],[43.7833087859631,34.4437811598292,0],[43.7839304709347,34.4437694316959,0],[43.7839275444487,34.4442451185246,0],[43.7839610076569,34.4445018028834,0],[43.7839742221343,34.4447204431588,0],[43.7839783586129,34.4447547049854,0],[43.7840082799548,34.4447526675746,0],[43.7844999116295,34.4447535983233,0],[43.7844999792958,34.444979683337,0]]]}",FAT5-FTK0211,
"{""type"":""Polygon"",""coordinates"":[[[43.7850714222771,34.4451687886856,0],[43.7845413239048,34.4451824963347,0],[43.7845419347735,34.4442615839607,0],[43.7850948011345,34.4442626672014,0],[43.7850763707018,34.4446003722171,0],[43.7850736395179,34.4446825633565,0],[43.7850724738237,34.4448394883579,0],[43.7850714222771,34.4451687886856,0]]]}",FAT7-FTK0211,
"{""type"":""Polygon"",""coordinates"":[[[43.7838950754426,34.4457537409986,0],[43.7850662717019,34.4457370244548,0],[43.7850713413603,34.4452026959119,0],[43.7841922903691,34.4452211352668,0],[43.7841158005164,34.4452221837101,0],[43.7840489759342,34.4452230996719,0],[43.7840370682316,34.4452232628903,0],[43.7839835551478,34.4452388441652,0],[43.7839461567107,34.4452605476293,0],[43.7839149665318,34.4452956746424,0],[43.7838974318917,34.4453345096084,0],[43.7838948349185,34.4453749656069,0],[43.7838950754426,34.4457537409986,0]]]}",FAT6-FTK0211,
"{""type"":""Polygon"",""coordinates"":[[[43.7838640967829,34.447216086302,0],[43.7834148526609,34.4472644024628,0],[43.7833368873829,34.4450387267097,0],[43.7843470901718,34.4449823152476,0],[43.7844999792958,34.444979683337,0],[43.7844992126257,34.4451829072401,0],[43.7840274677523,34.4451880566978,0],[43.7839630162729,34.4452075630583,0],[43.7839186574854,34.4452335921393,0],[43.7838775550921,34.4452763235788,0],[43.7838544204236,34.4453250615922,0],[43.7838511999393,34.4453791272934,0],[43.7838640967829,34.447216086302,0]]]}",FAT4-FTK0211,
"{""type"":""Polygon"",""coordinates"":[[[43.7850371414794,34.4465367395494,0],[43.7850092810453,34.4471585399014,0],[43.7843588330135,34.4471860385748,0],[43.7839017362434,34.4472087556595,0],[43.7839000909208,34.4465151908428,0],[43.784370249278,34.4465250582988,0],[43.7850371414794,34.4465367395494,0]]]}",FAT3-FTK0211,
"{""type"":""Polygon"",""coordinates"":[[[43.785066891119,34.4468322674482,0],[43.7850811273044,34.4465389601441,0],[43.7850830132603,34.4465055151815,0],[43.7851072135488,34.4457706322901,0],[43.7868877772403,34.4457270983245,0],[43.7868467493146,34.4466046051479,0],[43.7868461609539,34.4466388540339,0],[43.7868147885768,34.4473342769236,0],[43.7866517877264,34.4473011107796,0],[43.7866613958581,34.4469305714136,0],[43.785066891119,34.4468322674482,0]]]}",FAT2-FTK0211,
"{""type"":""Polygon"",""coordinates"":[[[43.785066891119,34.4468322674482,0],[43.7866613958581,34.4469305714136,0],[43.7866517877264,34.4473011107796,0],[43.786473972846,34.4472654992334,0],[43.7864673569607,34.4472635842432,0],[43.7850511492547,34.4471565961654,0],[43.785066891119,34.4468322674482,0]]]}",FAT1-FTK0211,
"{""type"":""Polygon"",""coordinates"":[[[43.7942968520315,34.4609217263198,0],[43.7942742821003,34.4618437320183,0],[43.7936232794754,34.4618226796946,0],[43.7935372853548,34.4618198987902,0],[43.7935470019786,34.461420417221,0],[43.793555789697,34.4610658080524,0],[43.793569551879,34.4604243716195,0],[43.793966618022,34.4604306062771,0],[43.7939614876685,34.4609082969734,0],[43.7942968520315,34.4609217263198,0]]]}",FAT7-FTK0208,
"{""type"":""Polygon"",""coordinates"":[[[43.7942968520315,34.4609217263198,0],[43.7939614876685,34.4609082969734,0],[43.793966618022,34.4604306062771,0],[43.7943087486148,34.460435738236,0],[43.7943498151001,34.4604375715612,0],[43.7947362800601,34.4604447215296,0],[43.7951227450202,34.460451871498,0],[43.7950483120155,34.4618554652998,0],[43.7943160819157,34.4618433653533,0],[43.7943391308496,34.4609224000521,0],[43.7942968520315,34.4609217263198,0]]]}",FAT8-FTK0208,
"{""type"":""Polygon"",""coordinates"":[[[43.7957419158095,34.4638142136012,0],[43.7957746100223,34.4631640828753,0],[43.7954562608455,34.4631617977786,0],[43.7951966801228,34.4631591262883,0],[43.7950064540345,34.4631535395961,0],[43.794999142405,34.4631660288329,0],[43.7949935193419,34.4631710648456,0],[43.794978565799,34.4631721750657,0],[43.7949107797409,34.4631690085376,0],[43.7946673140723,34.4631677469319,0],[43.7945104496057,34.4631678429868,0],[43.7942481858902,34.4631642457692,0],[43.7942328416904,34.4634842281995,0],[43.7942230420434,34.463688584822,0],[43.7941915244161,34.4637763478461,0],[43.7957419158095,34.4638142136012,0]]]}",FAT48-FTK0208,
"{""type"":""Polygon"",""coordinates"":[[[43.7944620773366,34.4631304162166,0],[43.7944998241391,34.4625198616861,0],[43.7946206571999,34.4625217974009,0],[43.7950028002825,34.4625264673766,0],[43.7950473365379,34.4625262911604,0],[43.7956742685162,34.4625417568605,0],[43.7957990218978,34.4625474640354,0],[43.7957772634842,34.4631294994813,0],[43.7954112840332,34.4631252362798,0],[43.7950090465552,34.4631205507177,0],[43.7949643027376,34.4631350064126,0],[43.7944620773366,34.4631304162166,0]]]}",FAT47-FTK0208,
"{""type"":""Polygon"",""coordinates"":[[[43.7950028002825,34.4625264673766,0],[43.7950448416092,34.4618904399183,0],[43.7943131081006,34.4618794260555,0],[43.7943064498401,34.4620207769001,0],[43.7942832518597,34.4625132559957,0],[43.794250466756,34.4631294994813,0],[43.7944620773366,34.4631304162166,0],[43.7944998241391,34.4625198616861,0],[43.7946206571999,34.4625217974009,0],[43.7948695557693,34.4625276569478,0],[43.7950028002825,34.4625264673766,0]]]}",FAT46-FTK0208,
"{""type"":""Polygon"",""coordinates"":[[[43.7958588388842,34.462388049267,0],[43.7959603638718,34.4623944891698,0],[43.7959684105213,34.4622410451468,0],[43.7962352284353,34.4622484436059,0],[43.7967232736313,34.4622619763646,0],[43.7975007605586,34.4622835349068,0],[43.7975189171468,34.4619211897877,0],[43.7959585311272,34.4618990830581,0],[43.7958829277303,34.4618980119489,0],[43.7950882086939,34.461888374819,0],[43.7950754628773,34.4620857734573,0],[43.7950473365379,34.4625262911604,0],[43.7951499581665,34.4625322159332,0],[43.7958063353408,34.462547699953,0],[43.7958141094033,34.4623862443691,0],[43.7958588388842,34.462388049267,0]]]}",FAT45-FTK0208,
"{""type"":""Polygon"",""coordinates"":[[[43.7958588388842,34.462388049267,0],[43.7958505745083,34.4625533367845,0],[43.7962262473654,34.4625621708161,0],[43.7969887549477,34.4625801013531,0],[43.7976212854591,34.4625949754502,0],[43.7976853030398,34.462596480838,0],[43.7981338859363,34.4626070293656,0],[43.7981538485626,34.4619276117052,0],[43.7980124000298,34.4619260572992,0],[43.7975189171468,34.4619211897877,0],[43.7975007605586,34.4622835349068,0],[43.7967232736313,34.4622619763646,0],[43.7962352284353,34.4622484436059,0],[43.7959684105213,34.4622410451468,0],[43.7959603638718,34.4623944891698,0],[43.7958588388842,34.462388049267,0]]]}",FAT44-FTK0208,
"{""type"":""Polygon"",""coordinates"":[[[43.7959052082315,34.4607673867715,0],[43.7957205633704,34.4607692011201,0],[43.795515106665,34.460771219969,0],[43.7954201103737,34.4607721534171,0],[43.7951465782483,34.4607761867326,0],[43.7951389923856,34.4609474675254,0],[43.7951358346146,34.4610187666716,0],[43.7951326449765,34.4610907853433,0],[43.7951314603171,34.4611122825764,0],[43.7951268133603,34.461196607841,0],[43.7951204571258,34.4613119502437,0],[43.7951176117095,34.4613635841387,0],[43.7951163283818,34.4614028172987,0],[43.7951085416039,34.4615239701531,0],[43.7951025784426,34.4616294162981,0],[43.7951005176593,34.4616780032277,0],[43.7950930451513,34.4618541819722,0],[43.7954917525971,34.4618584024122,0],[43.7956819092176,34.461860415278,0],[43.7958458084938,34.4618626152683,0],[43.7958881583068,34.4618651819236,0],[43.7970626928605,34.4618803832044,0],[43.7971231148596,34.4615168503393,0],[43.7959328914426,34.4614772503034,0],[43.7958936030257,34.4614785989314,0],[43.7958975082655,34.4614464504394,0],[43.795901541581,34.4614145505803,0],[43.7959021898396,34.4613001329453,0],[43.7959031865937,34.4611242058474,0],[43.7959042336751,34.4609393959765,0],[43.7959052082315,34.4607673867715,0]]]}",FAT43-FTK0208,
"{""type"":""Polygon"",""coordinates"":[[[43.7927113334528,34.4647414969311,0],[43.7926103607561,34.4647386659209,0],[43.7926317299582,34.4637590803015,0],[43.7927130003483,34.4618515472154,0],[43.7931556047556,34.4618548557678,0],[43.7942683642831,34.4618808027884,0],[43.7941781882815,34.4636856995518,0],[43.7941444583268,34.4637751871869,0],[43.793369053111,34.4637491811256,0],[43.7933698504771,34.4637891076856,0],[43.7933375177226,34.464408458384,0],[43.7932228026268,34.4644055503888,0],[43.7932178282369,34.4645076153816,0],[43.7927162154885,34.464490397302,0],[43.7927113334528,34.4647414969311,0]]]}",FAT42-FTK0208,
"{""type"":""Polygon"",""coordinates"":[[[43.7933813391973,34.4644900088594,0],[43.7937311995979,34.4645072981914,0],[43.7937158702345,34.465192571221,0],[43.7933469280061,34.4651884418572,0],[43.7933030401993,34.4651846021717,0],[43.7931575282741,34.4651784324443,0],[43.7928518090161,34.4651654699021,0],[43.7927007732401,34.4651590659626,0],[43.7925980755159,34.4651547115638,0],[43.7926103607561,34.4647386659209,0],[43.7927113334528,34.4647414969311,0],[43.7927162154885,34.464490397302,0],[43.7932178282369,34.4645076153816,0],[43.7932228026268,34.4644055503888,0],[43.7933375177226,34.464408458384,0],[43.7933337325042,34.4644858693328,0],[43.7933813391973,34.4644900088594,0]]]}",FAT41-FTK0208,
"{""type"":""Polygon"",""coordinates"":[[[43.7933813391973,34.4644900088594,0],[43.793408252308,34.4637924674104,0],[43.7941410410353,34.463812354381,0],[43.7941317641883,34.4640296997504,0],[43.7941109669201,34.464516954736,0],[43.7940826739006,34.4651982226083,0],[43.7937158702345,34.465192571221,0],[43.7937311995979,34.4645072981914,0],[43.7933813391973,34.4644900088594,0]]]}",FAT40-FTK0208,
"{""type"":""Polygon"",""coordinates"":[[[43.7966482520007,34.4672477220411,0],[43.7956426410461,34.4672314857171,0],[43.7954666252338,34.4672263785988,0],[43.7949099723091,34.4672102272525,0],[43.7949637872802,34.4665398324857,0],[43.7949674497763,34.4659845922317,0],[43.7956943751491,34.4659846183408,0],[43.7956590140055,34.4665188774202,0],[43.7956554876078,34.4666044889626,0],[43.7956478533271,34.4668909526909,0],[43.7956877926108,34.4669005885282,0],[43.7967094132394,34.4668963030857,0],[43.7966482520007,34.4672477220411,0]]]}",FAT39-FTK0208,
"{""type"":""Polygon"",""coordinates"":[[[43.7956877926108,34.4669005885282,0],[43.7967094132394,34.4668963030857,0],[43.7966482520007,34.4672477220411,0],[43.796902398404,34.4672510934441,0],[43.7974689239708,34.4665758059823,0],[43.7974961775001,34.4665421682516,0],[43.7980640586816,34.4659319201335,0],[43.7968396743497,34.4659389784342,0],[43.7968427096374,34.4660749263051,0],[43.7967804387629,34.4660607476785,0],[43.7966294515529,34.4660569729982,0],[43.7966338187071,34.4662210644376,0],[43.7958547217658,34.466244823094,0],[43.7958543515005,34.4663721550463,0],[43.7957129276986,34.466361920441,0],[43.7956934822813,34.4665338203777,0],[43.795692594414,34.4665685781349,0],[43.7956877926108,34.4669005885282,0]]]}",FAT38-FTK0208,
"{""type"":""Polygon"",""coordinates"":[[[43.7957129276986,34.466361920441,0],[43.7957240104434,34.4661363755548,0],[43.7957314163499,34.4659856579864,0],[43.7957361493592,34.4659517043228,0],[43.7957370891349,34.4656614848837,0],[43.7959255556518,34.4656550691347,0],[43.7959240271152,34.4655983883581,0],[43.7971048279081,34.4655663234499,0],[43.7971050612644,34.4656795049732,0],[43.7973248798216,34.4656609570185,0],[43.7973236056325,34.4658870259335,0],[43.7969931976507,34.4659065863181,0],[43.7967745325364,34.4659130111047,0],[43.7967810254289,34.4659459566971,0],[43.7967804387629,34.4660607476785,0],[43.7966294515529,34.4660569729982,0],[43.7966338187071,34.4662210644376,0],[43.7958556421015,34.4662438196707,0],[43.7958543515005,34.4663721550463,0],[43.7957129276986,34.466361920441,0]]]}",FAT37-FTK0208,
"{""type"":""Polygon"",""coordinates"":[[[43.7959255556518,34.4656550691347,0],[43.7957370891349,34.4656614848837,0],[43.7957423285522,34.4652314034415,0],[43.7967522887932,34.4652341320314,0],[43.7973272767947,34.4652356817368,0],[43.7973666907234,34.4652334020507,0],[43.7979616530545,34.4652381437793,0],[43.7980525388076,34.4652619572901,0],[43.7981410636062,34.4653102385249,0],[43.7983026233904,34.4654327637654,0],[43.7984022885415,34.4655727857594,0],[43.7981445138384,34.4658762601812,0],[43.7977926388928,34.4658749299277,0],[43.7976335164995,34.465872957336,0],[43.7975561355544,34.4658663516456,0],[43.7974356360958,34.4658831421967,0],[43.797365889139,34.4658872003637,0],[43.7973659374538,34.4656726075124,0],[43.7973248798216,34.4656609570185,0],[43.7971050612644,34.4656795049732,0],[43.7971048279081,34.4655663234499,0],[43.7959240271152,34.4655983883581,0],[43.7959255556518,34.4656550691347,0]]]}",FAT36-FTK0208,
"{""type"":""Polygon"",""coordinates"":[[[43.8002693706749,34.4625961875944,0],[43.800480699167,34.4626161502207,0],[43.8010742055889,34.4626999241999,0],[43.8012317069355,34.4625280393184,0],[43.8015130417699,34.4620512389387,0],[43.8015486996737,34.4619721834311,0],[43.8015661615884,34.4619364694572,0],[43.8016105063933,34.4618117637623,0],[43.801690754733,34.461314291586,0],[43.8002735217819,34.4612868293211,0],[43.800267218967,34.4619193618167,0],[43.8002673055757,34.4619553184537,0],[43.8002693706749,34.4625961875944,0]]]}",FAT35-FTK0208,
"{""type"":""Polygon"",""coordinates"":[[[43.7989261956902,34.4619372488351,0],[43.7989179352931,34.4625960155027,0],[43.8002237663992,34.4626380058546,0],[43.8002241028148,34.4623046179928,0],[43.8002244547656,34.4619558347285,0],[43.7989261956902,34.4619372488351,0]]]}",FAT34-FTK0208,
"{""type"":""Polygon"",""coordinates"":[[[43.7994650675113,34.4619105567233,0],[43.7994725806544,34.461437160099,0],[43.7995227426245,34.4614381350457,0],[43.7996614361341,34.4614408306891,0],[43.7998642876258,34.4614447733054,0],[43.7998588384445,34.4606461565824,0],[43.8002426724108,34.460647853966,0],[43.8002380929961,34.4609972207875,0],[43.8002359731842,34.4611586026244,0],[43.8002342391147,34.4612906177942,0],[43.80023215188,34.4614519231054,0],[43.8002312884802,34.4615179115172,0],[43.800226460103,34.4618896088838,0],[43.8002260808174,34.4619188066868,0],[43.7998674972234,34.4619151629362,0],[43.7996885578029,34.4619127015962,0],[43.7994650675113,34.4619105567233,0]]]}",FAT33-FTK0208,
"{""type"":""Polygon"",""coordinates"":[[[43.7937426651079,34.466505013725,0],[43.7937197121818,34.4668424705752,0],[43.7925596384901,34.4667826552763,0],[43.7925611901895,34.4664767036232,0],[43.7925686543019,34.4664387718543,0],[43.7925730699182,34.4662997697735,0],[43.7926323771486,34.4663040112091,0],[43.7926359892624,34.4661199010499,0],[43.7931767210323,34.4661389214514,0],[43.7936636497966,34.4661560493162,0],[43.7941362325696,34.4661726725564,0],[43.7941242085167,34.4664796511258,0],[43.7937443676854,34.4664698133747,0],[43.7937426651079,34.466505013725,0]]]}",FAT32-FTK0208,
